contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,type
IBIT270115C00001000,2026-07-28 18:06:15+00:00,1.0,35.14,34.8,36.8,0.0,0.0,10.0,20734,2.843752890625,True,REGULAR,USD,call
IBIT270115C00002000,2026-07-29 15:01:11+00:00,2.0,34.26,34.35,35.15,0.0,0.0,1.0,531,1.96875015625,True,REGULAR,USD,call
IBIT270115C00003000,2026-07-30 13:45:20+00:00,3.0,33.86,32.8,34.85,0.58000183,1.742794,2.0,13,1.92578162109375,True,REGULAR,USD,call
IBIT270115C00004000,2026-03-02 19:35:50+00:00,4.0,35.49,0.0,0.0,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD,call
IBIT270115C00005000,2026-07-30 19:16:41+00:00,5.0,31.66,31.65,32.1,0.11999893,0.38046584,6.0,18964,1.6015644921874999,True,REGULAR,USD,call
IBIT270115C00008000,2026-03-02 14:34:01+00:00,8.0,30.14,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,call
IBIT270115C00009000,2026-02-12 19:47:19+00:00,9.0,29.23,0.0,0.0,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD,call
IBIT270115C00010000,2026-07-02 17:23:21+00:00,10.0,25.27,26.15,27.95,0.0,0.0,2.0,460,1.201175869140625,True,REGULAR,USD,call
IBIT270115C00011000,2026-04-10 17:53:14+00:00,11.0,31.28,33.45,35.7,0.0,0.0,1.0,1,4.684574456787109,True,REGULAR,USD,call
IBIT270115C00012000,2026-03-30 19:26:34+00:00,12.0,26.4,0.0,0.0,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,call
IBIT270115C00013000,2026-04-29 14:29:19+00:00,13.0,31.21,22.15,24.75,0.0,0.0,1.0,5,1.2915074487304685,True,REGULAR,USD,call
IBIT270115C00014000,2026-07-30 16:26:00+00:00,14.0,23.24,22.2,24.2,-4.790001,-17.088837,3.0,0,0.9882813671875,True,REGULAR,USD,call
IBIT270115C00015000,2026-07-30 19:36:50+00:00,15.0,22.3,22.0,22.65,0.7399998,3.432281,1.0,7280,0.9794923925781251,True,REGULAR,USD,call
IBIT270115C00016000,2026-05-13 14:26:17+00:00,16.0,30.0,21.85,22.2,0.0,0.0,1.0,75,1.1464886425781249,True,REGULAR,USD,call
IBIT270115C00017000,2026-06-30 19:54:16+00:00,17.0,17.09,19.35,21.4,0.0,0.0,88.0,4,0.8774426318359375,True,REGULAR,USD,call
IBIT270115C00018000,2026-07-28 17:04:05+00:00,18.0,18.93,19.15,19.5,0.0,0.0,1.0,7,0.8051777294921875,True,REGULAR,USD,call
IBIT270115C00019000,2026-07-27 13:49:06+00:00,19.0,18.83,18.25,18.55,0.0,0.0,1.0,22,0.7778342529296876,True,REGULAR,USD,call
IBIT270115C00020000,2026-07-28 17:37:11+00:00,20.0,16.84,17.3,17.6,0.0,0.0,1.0,1110,0.7426783544921874,True,REGULAR,USD,call
IBIT270115C00021000,2026-07-28 17:37:11+00:00,21.0,15.95,16.4,16.7,0.0,0.0,1.0,101,0.72070591796875,True,REGULAR,USD,call
IBIT270115C00022000,2026-07-17 14:59:25+00:00,22.0,14.82,15.45,15.75,0.0,0.0,32.0,207,0.68555001953125,True,REGULAR,USD,call
IBIT270115C00023000,2026-07-24 14:04:35+00:00,23.0,14.35,14.55,14.85,0.0,0.0,28.0,115,0.6621127539062501,True,REGULAR,USD,call
IBIT270115C00024000,2026-07-24 14:04:35+00:00,24.0,13.41,13.65,13.95,0.0,0.0,52.0,167,0.6372106591796876,True,REGULAR,USD,call
IBIT270115C00025000,2026-07-30 18:55:55+00:00,25.0,12.85,12.75,13.05,0.20000076,1.5810337,1.0,1488,0.6118202880859377,True,REGULAR,USD,call
